Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,Occupancy,Day_of_Week,Is_Weekend,Week_of_Month,Month,Hour_of_Day,Time_Period,Course_Level,GPA_Category,Credit_Load_Category,Class_Standing_Self_Reported,Class_Standing_BGSU
BGSU03192,Spring 2017,Undergraduate,Senior,MKT-BSBA:Marketing,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-25,19:16:00,21:58:00,161,FEMALE,12,2.222,125,2.653,-0.431,10,Wed,FALSE,4,Jan,19,Evening,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU01674,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-25,19:44:00,20:54:00,69,FEMALE,15,2.416,133,2.857,-0.441,8,Wed,FALSE,4,Jan,19,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU01142,Spring 2017,Undergraduate,Senior,"BSECET:Electronics & Computer Eng Tec,COMPSC-MIN:Computer Science",Fall Semester 2019,Calculus and Analytic Geometry IB,MATH-1350,MATH,1000,3,2017-01-25,20:41:00,21:56:00,74,MALE,18,2.8,165,2.759,0.041,5,Wed,FALSE,4,Jan,20,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU01936,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-25,20:46:00,21:57:00,71,FEMALE,16,2.916,79,2.924,-0.008,6,Wed,FALSE,4,Jan,20,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Junior
BGSU02760,Spring 2017,Undergraduate,Senior,"CHEM-BS:Chemistry,PHIL-MIN:Philosophy",Spring Semester 2020,Calculus and Analytic Geometry II,MATH-2320,MATH,2000,3,2017-01-25,20:51:00,21:58:00,66,MALE,16,4,141,4,0,7,Wed,FALSE,4,Jan,20,Evening,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU03577,Spring 2017,Undergraduate,Senior,"ARTH-MIN:Art History,MATH-BS:Mathematics",Spring Semester 2020,Calculus and Analytic Geometry II,MATH-2320H,MATH,2000,3,2017-01-26,10:46:00,12:22:00,96,MALE,14,3.785,143,3.233,0.552,1,Thu,FALSE,4,Jan,10,Morning,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU01705,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-26,11:00:00,11:31:00,30,FEMALE,12,3.25,144,3.225,0.025,2,Thu,FALSE,4,Jan,11,Morning,Introductory,Good,Half Time,Fourth Year,Extended
BGSU03192,Spring 2017,Undergraduate,Senior,MKT-BSBA:Marketing,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-26,11:01:00,11:31:00,30,FEMALE,12,2.222,125,2.653,-0.431,3,Thu,FALSE,4,Jan,11,Morning,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU02376,Spring 2017,Undergraduate,Senior,"MGMT-BSBA:Management,MKT-MIN:Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-26,11:10:00,12:17:00,66,MALE,17,3.117,132,2.913,0.204,4,Thu,FALSE,4,Jan,11,Morning,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU01631,Spring 2017,Graduate,Graduate,HMSL-MED:Hum Mov Sport Leisure Stdy,Spring Semester 2021,Introduction to Economics,ECON-2000,ECON,2000,3,2017-01-26,11:27:00,11:58:00,31,FEMALE,13,3.769,24,3.5,0.269,5,Thu,FALSE,4,Jan,11,Morning,Intermediate,Excellent,Full Time,Graduate,Freshman
BGSU01830,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-26,12:02:00,12:59:00,56,FEMALE,14,3,117,3.281,-0.281,3,Thu,FALSE,4,Jan,12,Afternoon,Introductory,Good,Full Time,Fourth Year,Senior
BGSU01216,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Predictive Analytics,STAT-2120,STAT,2000,3,2017-01-26,12:14:00,12:49:00,35,MALE,19,3.062,122,2.867,0.195,4,Thu,FALSE,4,Jan,12,Afternoon,Intermediate,Satisfactory,Overload,Fourth Year,Extended
BGSU02638,Spring 2017,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Fall Semester 2020,Intermediate Algebra,MATH-95X,MATH,99,3,2017-01-26,12:47:00,13:45:00,58,MALE,19,3.631,144,3.408,0.223,3,Thu,FALSE,4,Jan,12,Afternoon,Graduate,Good,Overload,Fourth Year,Extended
BGSU04185,Spring 2017,Undergraduate,Freshman,No Response,Summer Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,3,2017-01-26,12:53:00,13:59:00,66,MALE,15,0.8,35,1.416,-0.616,3,Thu,FALSE,4,Jan,12,Afternoon,Introductory,Needs Improvement,Full Time,First Year,Sophomore
BGSU04064,Spring 2017,Undergraduate,Senior,"BIOL-BS:Biology,CHEM-MIN:Chemistry,PREMED:Pre-Prof Program in Medicine",Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,3,2017-01-26,13:07:00,13:53:00,45,FEMALE,15,4,124,3.926,0.074,3,Thu,FALSE,4,Jan,13,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU02392,Spring 2017,Graduate,Graduate,"GBUS-MIN:General Business,SPMGT-BSED:Sport Management",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-26,13:20:00,14:21:00,61,MALE,9,3,126,3.454,-0.454,4,Thu,FALSE,4,Jan,13,Afternoon,Introductory,Good,Half Time,Graduate,Extended
BGSU01472,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Calculus and Analytic Geometry II,MATH-2320,MATH,2000,3,2017-01-26,13:30:00,14:28:00,58,MALE,14,1.818,133,2.74,-0.922,5,Thu,FALSE,4,Jan,13,Afternoon,Intermediate,Satisfactory,Full Time,Fourth Year,Extended
BGSU02767,Spring 2017,Undergraduate,Senior,PRE-BSBA:Pre-BS in Business Admin,Fall Semester 2017,Applied Business Experience III,BIZX-3300,BIZX,3000,3,2017-01-26,13:34:00,14:27:00,53,MALE,11,2.545,156,2.6,-0.055,6,Thu,FALSE,4,Jan,13,Afternoon,Advanced,Satisfactory,Half Time,Fourth Year,Extended
BGSU03778,Spring 2017,Undergraduate,Senior,PEXS-BSED:Pre-Exercise Science,Spring Semester 2021,College Algebra I,MATH-1210,MATH,1000,3,2017-01-26,14:25:00,15:35:00,70,MALE,16,3.562,118,3.453,0.109,3,Thu,FALSE,4,Jan,14,Afternoon,Introductory,Good,Full Time,Fourth Year,Senior
BGSU03262,Spring 2017,Undergraduate,Sophomore,No Response,Fall Semester 2017,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-26,14:43:00,15:27:00,43,MALE,17,3.666,45,2.656,1.01,2,Thu,FALSE,4,Jan,14,Afternoon,Introductory,Satisfactory,Full Time,Second Year,Sophomore
BGSU01128,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-26,14:51:00,15:54:00,62,FEMALE,14,3,157,3.082,-0.082,3,Thu,FALSE,4,Jan,14,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03636,Spring 2017,Undergraduate,Senior,"CRJUBSCRJU:BS in Criminal Justice,SOC-MIN:Sociology",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,3,2017-01-26,14:51:00,15:20:00,29,MALE,17,3.823,124,3.321,0.502,4,Thu,FALSE,4,Jan,14,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03675,Spring 2017,Undergraduate,Senior,LTCRBSGERO:Long Term Care Administration,Spring Semester 2020,Introduction to Biology,BIOL-1040,BIOL,1000,3,2017-01-26,15:02:00,16:03:00,61,FEMALE,16,2.937,155,2.949,-0.012,5,Thu,FALSE,4,Jan,15,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU03935,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Structural and Functional Bases of Human Movement,EXSC-2300,EXSC,2000,3,2017-01-26,15:38:00,16:13:00,35,MALE,22,4,147,3.875,0.125,3,Thu,FALSE,4,Jan,15,Afternoon,Intermediate,Excellent,Overload,Third Year,Extended
BGSU00714,Spring 2017,Undergraduate,Senior,"ENVP-MIN:Environmentl Policy & Analysis,PPEL-BA:Phil, Politics, Econ and Law",Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,3,2017-01-26,15:39:00,16:22:00,43,MALE,13,3.615,138,3.816,-0.201,4,Thu,FALSE,4,Jan,15,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU00545,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Predictive Analytics,STAT-2120,STAT,2000,3,2017-01-26,16:00:00,16:10:00,10,MALE,15,2.8,133,2.944,-0.144,4,Thu,FALSE,4,Jan,16,Afternoon,Intermediate,Satisfactory,Full Time,Fourth Year,Extended
BGSU02175,Spring 2017,Undergraduate,Senior,"JOUR-MIN:Journalism,SPMGT-BSED:Sport Management",Summer Semester 2019,Introduction to Economics,ECON-2000,ECON,2000,3,2017-01-26,16:02:00,16:26:00,24,MALE,20,3,139,3.015,-0.015,5,Thu,FALSE,4,Jan,16,Afternoon,Intermediate,Good,Overload,Fourth Year,Extended
BGSU02924,Spring 2017,Undergraduate,Senior,"FIN-BSBA:Finance,INSU-BSBA:Insurance and Risk Management",Spring Semester 2020,Principles of Microeconomics,ECON-2020,ECON,2000,3,2017-01-26,16:18:00,17:32:00,74,MALE,17,3.076,128,3.223,-0.147,3,Thu,FALSE,4,Jan,16,Afternoon,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,3,2017-01-26,16:27:00,17:23:00,56,FEMALE,13,3.75,142,2.4,1.35,2,Thu,FALSE,4,Jan,16,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU00105,Spring 2017,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Spring Semester 2017,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,3,2017-01-26,16:28:00,20:33:00,245,MALE,12,2.666,163,2.76,-0.094,3,Thu,FALSE,4,Jan,16,Afternoon,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU02447,Spring 2017,Undergraduate,Senior,"PLPRG-MIN:Planned Program,PSYC-BA:Psychology",Spring Semester 2021,Psychology of Adolescent Development,PSYC-3040,PSYC,3000,3,2017-01-26,16:29:00,17:33:00,63,MALE,14,2.785,108,2.677,0.108,4,Thu,FALSE,4,Jan,16,Afternoon,Advanced,Satisfactory,Full Time,Fourth Year,Senior
BGSU00467,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,3,2017-01-26,16:31:00,17:49:00,78,MALE,17,3,148,2.812,0.188,5,Thu,FALSE,4,Jan,16,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02233,Spring 2017,Undergraduate,Senior,UNDGSTMAIN:Undergraduate Guest at Main,Summer Semester 2019,Quantitative Chemical Analysis,CHEM-2010,CHEM,2000,3,2017-01-26,16:34:00,16:46:00,11,MALE,19,3.812,126,3.886,-0.074,6,Thu,FALSE,4,Jan,16,Afternoon,Intermediate,Excellent,Overload,Fourth Year,Extended
BGSU00667,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2017,Principles of Microeconomics,ECON-2020,ECON,2000,3,2017-01-26,16:53:00,17:08:00,15,MALE,15,2.4,173.04,3.051,-0.651,6,Thu,FALSE,4,Jan,16,Afternoon,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU02212,Spring 2017,Undergraduate,Senior,MGMT-BSBA:Management,Summer Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,3,2017-01-26,17:32:00,18:02:00,29,FEMALE,16,3.25,130,3.593,-0.343,4,Thu,FALSE,4,Jan,17,Evening,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU02638,Spring 2017,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Fall Semester 2020,Intermediate Algebra,MATH-95X,MATH,99,3,2017-01-26,17:39:00,21:14:00,214,MALE,19,3.631,144,3.408,0.223,4,Thu,FALSE,4,Jan,17,Evening,Graduate,Good,Overload,Fourth Year,Extended
BGSU01040,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2017,College Algebra I,MATH-1210,MATH,1000,3,2017-01-26,17:44:00,18:26:00,42,FEMALE,12,2.5,89,3.317,-0.817,5,Thu,FALSE,4,Jan,17,Evening,Introductory,Good,Half Time,Third Year,Junior
BGSU03675,Spring 2017,Undergraduate,Senior,LTCRBSGERO:Long Term Care Administration,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,3,2017-01-26,17:58:00,18:58:00,60,FEMALE,16,2.937,155,2.949,-0.012,5,Thu,FALSE,4,Jan,17,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU00002,Spring 2017,Graduate,Graduate,BIOL-MS:Biological Sciences,Spring Semester 2021,General Genetics,BIOL-3500,BIOL,3000,3,2017-01-26,18:07:00,19:12:00,64,FEMALE,13,3.615,38,3.739,-0.124,5,Thu,FALSE,4,Jan,18,Evening,Advanced,Excellent,Full Time,Graduate,Sophomore
BGSU04143,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2017,Money and Banking,ECON-3110,ECON,3000,3,2017-01-26,18:08:00,18:30:00,22,MALE,9,1.666,136,1.8,-0.134,6,Thu,FALSE,4,Jan,18,Evening,Advanced,Needs Improvement,Half Time,Fourth Year,Extended
BGSU03958,Spring 2017,Undergraduate,Senior,"CHEM-BS:Chemistry,SCIENC-MIN:Science",Spring Semester 2020,Calculus and Analytic Geometry II,MATH-2320,MATH,2000,3,2017-01-26,18:21:00,19:27:00,65,MALE,16,3.272,132,3.069,0.203,7,Thu,FALSE,4,Jan,18,Evening,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU03909,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,3,2017-01-26,18:27:00,19:24:00,56,FEMALE,19,3.105,122,3.358,-0.253,7,Thu,FALSE,4,Jan,18,Evening,Introductory,Good,Overload,Third Year,Extended
BGSU02765,Spring 2017,Undergraduate,Senior,"PSYC-MIN:Psychology,SOC-BA:Sociology",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,3,2017-01-26,18:39:00,19:48:00,68,MALE,15,2.4,125,3.344,-0.944,7,Thu,FALSE,4,Jan,18,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU02030,Spring 2017,Undergraduate,Senior,MIS-BSBA:Information Systems,Fall Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,3,2017-01-26,18:41:00,19:06:00,25,MALE,16,3.625,123,3.885,-0.26,8,Thu,FALSE,4,Jan,18,Evening,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU01576,Spring 2017,Undergraduate,Senior,"ENTREP-MIN:Entrepreneurship,SUPC-BSBA:Supply Chain Management",Fall Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,3,2017-01-26,18:55:00,19:59:00,64,FEMALE,13,2.8,123,3.552,-0.752,9,Thu,FALSE,4,Jan,18,Evening,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU03462,Spring 2017,Undergraduate,Senior,CRJUBSCRJU:BS in Criminal Justice,Spring Semester 2021,College Algebra,MATH-1220,MATH,1000,3,2017-01-26,18:59:00,21:05:00,125,MALE,16,3.2,126,2.983,0.217,9,Thu,FALSE,4,Jan,18,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02760,Spring 2017,Undergraduate,Senior,"CHEM-BS:Chemistry,PHIL-MIN:Philosophy",Spring Semester 2020,Calculus and Analytic Geometry II,MATH-2320,MATH,2000,3,2017-01-26,19:23:00,19:54:00,31,MALE,16,4,141,4,0,8,Thu,FALSE,4,Jan,19,Evening,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU03229,Spring 2017,Undergraduate,Senior,BSECET:Electronics & Computer Eng Tec,Spring Semester 2021,College Algebra,MATH-1220,MATH,1000,3,2017-01-26,19:48:00,21:43:00,115,FEMALE,16,2.4,99,2.295,0.105,6,Thu,FALSE,4,Jan,19,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Senior
BGSU00622,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2017,Predictive Analytics,STAT-2120,STAT,2000,3,2017-01-26,20:33:00,21:48:00,75,MALE,18,4,169,3.976,0.024,4,Thu,FALSE,4,Jan,20,Evening,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU01787,Spring 2017,Undergraduate,Senior,BRDCST-BSJ:Broadcast Journalism,Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,3,2017-01-26,20:40:00,20:59:00,18,MALE,15,4,147,3.93,0.07,5,Thu,FALSE,4,Jan,20,Evening,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU01464,Spring 2017,Undergraduate,Senior,MCED-BSED:Middle Childhood Education,Spring Semester 2020,Calculus and Analytic Geometry IA,MATH-1340,MATH,1000,3,2017-01-26,20:43:00,21:49:00,65,MALE,13,4,145,3.384,0.616,6,Thu,FALSE,4,Jan,20,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU01861,Spring 2017,Undergraduate,Senior,MKT-BSBA:Marketing,Summer Semester 2019,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-26,21:15:00,21:48:00,33,FEMALE,15,2.583,133,2.972,-0.389,4,Thu,FALSE,4,Jan,21,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02760,Spring 2017,Undergraduate,Senior,"CHEM-BS:Chemistry,PHIL-MIN:Philosophy",Spring Semester 2020,Calculus and Analytic Geometry II,MATH-2320,MATH,2000,3,2017-01-26,21:34:00,21:49:00,15,MALE,16,4,141,4,0,5,Thu,FALSE,4,Jan,21,Evening,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU02559,Spring 2017,Graduate,Graduate,"NEUR-BS:Neuroscience,SCIENC-MIN:Science",Spring Semester 2021,Calculus and Analytic Geometry,MATH-1310,MATH,1000,3,2017-01-27,07:59:00,08:18:00,18,MALE,16,3.687,123,3.727,-0.04,1,Fri,FALSE,4,Jan,7,Morning,Introductory,Excellent,Full Time,Graduate,Extended
BGSU00344,Spring 2017,Graduate,Graduate,PROFOL-MBA:MBA - Professional OL Program,Spring Semester 2021,Mathematical Economics,ECON-4010,ECON,4000,3,2017-01-27,09:48:00,10:25:00,36,MALE,15,2,9,4,-2,1,Fri,FALSE,4,Jan,9,Morning,Advanced,Excellent,Full Time,Graduate,Freshman
BGSU03838,Spring 2017,Undergraduate,Senior,"COMPSC-BA:Computer Science,ENTREP-MIN:Entrepreneurship",Fall Semester 2020,Minority Groups,SOC-2160,SOC,2000,3,2017-01-27,10:05:00,10:58:00,53,MALE,15,3,119,3.105,-0.105,2,Fri,FALSE,4,Jan,10,Morning,Intermediate,Good,Full Time,Fourth Year,Senior
BGSU03660,Spring 2017,Undergraduate,Senior,PRE-BLS:Pre-Liberal Studies,Spring Semester 2021,Introduction to Popular Culture,POPC-1600,POPC,1000,3,2017-01-27,10:40:00,12:02:00,81,MALE,15,2.428,111,2.678,-0.25,2,Fri,FALSE,4,Jan,10,Morning,Introductory,Satisfactory,Full Time,Fourth Year,Senior
BGSU02747,Spring 2017,Undergraduate,Senior,"GBUS-MIN:General Business,SPMGT-BSED:Sport Management",Fall Semester 2020,Life in the Sea,BIOL-1080,BIOL,1000,3,2017-01-27,11:01:00,12:04:00,63,MALE,15,3.666,123,3.57,0.096,2,Fri,FALSE,4,Jan,11,Morning,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU01040,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2017,College Algebra I,MATH-1210,MATH,1000,3,2017-01-27,11:38:00,12:19:00,40,FEMALE,12,2.5,89,3.317,-0.817,3,Fri,FALSE,4,Jan,11,Morning,Introductory,Good,Half Time,Third Year,Junior
BGSU00597,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,3,2017-01-27,12:14:00,12:46:00,31,MALE,15,2.4,179,2.615,-0.215,2,Fri,FALSE,4,Jan,12,Afternoon,Intermediate,Satisfactory,Full Time,Fourth Year,Extended
BGSU01400,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,3,2017-01-27,12:19:00,12:46:00,26,MALE,13,3.307,144,2.796,0.511,2,Fri,FALSE,4,Jan,12,Afternoon,Intermediate,Satisfactory,Full Time,Fourth Year,Extended
BGSU01726,Spring 2017,Undergraduate,Senior,MKT-BSBA:Marketing,Fall Semester 2019,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-27,12:23:00,14:28:00,125,FEMALE,16,4,142,3.688,0.312,3,Fri,FALSE,4,Jan,12,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU01491,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,3,2017-01-27,12:33:00,14:20:00,107,MALE,14,2.214,169.02,2.909,-0.695,4,Fri,FALSE,4,Jan,12,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02893,Spring 2017,Undergraduate,Senior,No Response,Fall Semester 2017,Elementary Spanish I,SPAN-1010,SPAN,1000,3,2017-01-27,12:35:00,13:03:00,27,MALE,16,2.562,126,2.702,-0.14,5,Fri,FALSE,4,Jan,12,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU00105,Spring 2017,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Spring Semester 2017,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,3,2017-01-27,12:41:00,14:00:00,79,MALE,12,2.666,163,2.76,-0.094,6,Fri,FALSE,4,Jan,12,Afternoon,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU02515,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-27,12:54:00,15:27:00,152,MALE,14,2.642,104,2.772,-0.13,5,Fri,FALSE,4,Jan,12,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Senior
BGSU00842,Spring 2017,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Fall Semester 2019,Using Statistics,STAT-2000,STAT,2000,3,2017-01-27,13:00:00,14:19:00,78,MALE,9,2.666,150,2.073,0.593,6,Fri,FALSE,4,Jan,13,Afternoon,Intermediate,Satisfactory,Half Time,Fourth Year,Extended
BGSU03643,Spring 2017,Undergraduate,Senior,"BIOL-BS:Biology,CHEM-MIN:Chemistry,PREMED:Pre-Prof Program in Medicine",Spring Semester 2020,Calculus and Analytic Geometry,MATH-1310,MATH,1000,3,2017-01-27,13:08:00,14:18:00,69,MALE,16,3.8,139,3.593,0.207,6,Fri,FALSE,4,Jan,13,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU01554,Spring 2017,Undergraduate,Senior,MKT-BSBA:Marketing,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,3,2017-01-27,13:19:00,14:04:00,45,FEMALE,14,3,138,2.588,0.412,7,Fri,FALSE,4,Jan,13,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02447,Spring 2017,Undergraduate,Senior,"PLPRG-MIN:Planned Program,PSYC-BA:Psychology",Spring Semester 2021,Environment of Life,BIOL-1010,BIOL,1000,3,2017-01-27,13:30:00,14:15:00,44,MALE,14,2.785,108,2.677,0.108,8,Fri,FALSE,4,Jan,13,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Senior
BGSU02005,Spring 2017,Undergraduate,Senior,AYA-BSED:Adolescence to Young Adult Edu,Spring Semester 2020,Discrete Mathematics,MATH-3220,MATH,3000,3,2017-01-27,13:41:00,15:37:00,116,MALE,20,2.785,149,3.219,-0.434,9,Fri,FALSE,4,Jan,13,Afternoon,Advanced,Good,Overload,Fourth Year,Extended
BGSU04163,Spring 2017,Undergraduate,Senior,"BIOL-BS:Biology,SCIENC-MIN:Science",Spring Semester 2020,Calculus and Analytic Geometry IA,MATH-1340,MATH,1000,3,2017-01-27,13:53:00,14:53:00,60,FEMALE,17,3.714,122,3.56,0.154,10,Fri,FALSE,4,Jan,13,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU03563,Spring 2017,Undergraduate,Senior,ENVSI-BS:Environmental Science,Spring Semester 2020,Calculus and Analytic Geometry,MATH-1310,MATH,1000,3,2017-01-27,14:29:00,15:40:00,71,FEMALE,15,3.666,125,3.681,-0.015,4,Fri,FALSE,4,Jan,14,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU03596,Spring 2017,Undergraduate,Senior,ECONBSECON:BS in Economics,Spring Semester 2020,Critical Thinking about Great Ideas,HNRS-2020,HNRS,2000,3,2017-01-27,14:43:00,15:32:00,48,MALE,13,3.769,128,3.588,0.181,5,Fri,FALSE,4,Jan,14,Afternoon,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU01693,Spring 2017,Undergraduate,Junior,PRE-BLS:Pre-Liberal Studies,Spring Semester 2018,Intermediate Programming,CS-2020,CS,2000,3,2017-01-27,14:55:00,16:13:00,78,FEMALE,12,1,79,2.535,-1.535,5,Fri,FALSE,4,Jan,14,Afternoon,Intermediate,Satisfactory,Half Time,Third Year,Junior
BGSU01708,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Fall Semester 2019,Predictive Analytics,STAT-2120,STAT,2000,3,2017-01-27,15:44:00,16:46:00,62,MALE,15,3.6,122,3.68,-0.08,2,Fri,FALSE,4,Jan,15,Afternoon,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU02115,Spring 2017,Undergraduate,Senior,"IPC-MIN:Communication,POLS-BA:Political Science",Summer Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,3,2017-01-27,15:44:00,16:47:00,62,FEMALE,16,3.538,131,3.294,0.244,3,Fri,FALSE,4,Jan,15,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
