datetime,hourly_cloudcover,hourly_temperature_2m,hourly_windspeed_10m,hourly_precipitation,hourly_rain,hourly_snowfall
2016-10-31T10:00:00Z,100,45.8,8.9,0,0,0
2016-10-31T11:00:00Z,98,45.9,9.4,0,0,0
2016-10-31T12:00:00Z,100,46,10.6,0,0,0
2016-10-31T13:00:00Z,100,47.2,12.2,0,0,0
2016-10-31T14:00:00Z,100,48.5,13,0,0,0
2016-10-31T15:00:00Z,100,50.2,12.5,0,0,0
2016-10-31T16:00:00Z,98,51.8,11.7,0,0,0
2016-10-31T17:00:00Z,100,53.2,12.5,0,0,0
2016-10-31T18:00:00Z,100,54.9,12.5,0,0,0
2016-10-31T19:00:00Z,100,55.6,12.5,0,0,0
2016-10-31T20:00:00Z,100,55.4,12.7,0,0,0
2016-10-31T21:00:00Z,100,54.2,9.2,0,0,0
2016-10-31T22:00:00Z,98,51.5,9.8,0,0,0
2016-10-31T23:00:00Z,100,49.9,9.4,0,0,0
2016-11-01T00:00:00Z,100,49.1,11.5,0,0,0
2016-11-01T01:00:00Z,97,49.4,14.6,0,0,0
2016-11-01T02:00:00Z,98,50.7,16.4,0,0,0
2016-11-01T03:00:00Z,97,51.7,17,0,0,0
2016-11-01T04:00:00Z,86,52.4,17,0,0,0
2016-11-01T05:00:00Z,74,53,16.8,0,0,0
2016-11-01T06:00:00Z,88,51.9,15.9,0,0,0
2016-11-01T07:00:00Z,95,52.5,15.1,0,0,0
2016-11-01T08:00:00Z,95,53.4,16.2,0,0,0
2016-11-01T09:00:00Z,94,54.3,14.5,0,0,0
2016-11-01T10:00:00Z,96,54.9,14.8,0,0,0
2016-11-01T11:00:00Z,93,55.6,16.5,0,0,0
2016-11-01T12:00:00Z,99,57.8,18.5,0,0,0
2016-11-01T13:00:00Z,94,61.9,19.9,0,0,0
2016-11-01T14:00:00Z,86,66.7,21.5,0,0,0
2016-11-01T15:00:00Z,77,70.9,24,0,0,0
2016-11-01T16:00:00Z,72,73.8,25.3,0,0,0
2016-11-01T17:00:00Z,43,75.6,26.3,0,0,0
2016-11-01T18:00:00Z,27,77.1,26.2,0,0,0
2016-11-01T19:00:00Z,83,77.1,24.4,0,0,0
2016-11-01T20:00:00Z,99,75.8,19.8,0,0,0
2016-11-01T21:00:00Z,94,73.5,18.2,0,0,0
2016-11-01T22:00:00Z,71,70.8,16.6,0,0,0
2016-11-01T23:00:00Z,26,68.5,17,0,0,0
2016-11-02T00:00:00Z,30,67,17.3,0,0,0
2016-11-02T01:00:00Z,25,65.9,15.9,0,0,0
2016-11-02T02:00:00Z,47,64.7,14.8,0,0,0
2016-11-02T03:00:00Z,86,63.7,14.5,0,0,0
2016-11-02T04:00:00Z,92,62.8,15,0,0,0
2016-11-02T05:00:00Z,98,62.1,14.8,0,0,0
2016-11-02T06:00:00Z,96,63.9,14.3,0,0,0
2016-11-02T07:00:00Z,98,63.7,13.7,0,0,0
2016-11-02T08:00:00Z,100,63.4,13.3,0,0,0
2016-11-02T09:00:00Z,100,63.1,13,0,0,0
2016-11-02T10:00:00Z,98,62.6,11.9,0,0,0
2016-11-02T11:00:00Z,99,62.4,10,0,0,0
2016-11-02T12:00:00Z,100,62.3,8.7,0,0,0
2016-11-02T13:00:00Z,97,64.5,12.2,0,0,0
2016-11-02T14:00:00Z,100,67.1,12.9,0,0,0
2016-11-02T15:00:00Z,98,70,13.6,0,0,0
2016-11-02T16:00:00Z,99,72.1,16.4,0,0,0
2016-11-02T17:00:00Z,96,74.3,18.8,0,0,0
2016-11-02T18:00:00Z,89,75.6,19.6,0,0,0
2016-11-02T19:00:00Z,99,76.3,19.6,0,0,0
2016-11-02T20:00:00Z,98,75.4,17.1,0,0,0
2016-11-02T21:00:00Z,100,73,12.2,0,0,0
2016-11-02T22:00:00Z,100,70.7,13.2,0,0,0
2016-11-02T23:00:00Z,100,68.5,14,0,0,0
2016-11-03T00:00:00Z,100,66.3,13.5,1,1,0
2016-11-03T01:00:00Z,100,64.9,12.3,2.2,2.2,0
2016-11-03T02:00:00Z,100,63.9,11,1.5,1.5,0
2016-11-03T03:00:00Z,100,63.9,9.1,0.7,0.7,0
2016-11-03T04:00:00Z,100,63.7,11.2,0.7,0.7,0
2016-11-03T05:00:00Z,100,63.6,16.5,1.5,1.5,0
2016-11-03T06:00:00Z,100,63.7,23.6,0.6,0.6,0
2016-11-03T07:00:00Z,100,63.7,27.6,0.3,0.3,0
2016-11-03T08:00:00Z,100,63.3,27.7,0.2,0.2,0
2016-11-03T09:00:00Z,100,62.5,25.7,0.4,0.4,0
2016-11-03T10:00:00Z,99,60.4,20.5,0.2,0.2,0
2016-11-03T11:00:00Z,91,58.2,14.2,0,0,0
2016-11-03T12:00:00Z,77,56.7,10.1,0,0,0
2016-11-03T13:00:00Z,55,56.6,11,0,0,0
2016-11-03T14:00:00Z,80,57.5,10.9,0,0,0
2016-11-03T15:00:00Z,47,59.3,10.5,0,0,0
2016-11-03T16:00:00Z,20,61.3,12,0,0,0
2016-11-03T17:00:00Z,12,63.1,12.3,0,0,0
2016-11-03T18:00:00Z,43,62.3,11.9,0,0,0
2016-11-03T19:00:00Z,50,62.1,11.9,0,0,0
2016-11-03T20:00:00Z,57,61.3,10.7,0,0,0
2016-11-03T21:00:00Z,52,59.7,5.9,0,0,0
2016-11-03T22:00:00Z,57,57.7,5.9,0,0,0
2016-11-03T23:00:00Z,42,56.1,5.5,0,0,0
2016-11-04T00:00:00Z,4,54.2,6.1,0,0,0
2016-11-04T01:00:00Z,12,52.1,7.2,0,0,0
2016-11-04T02:00:00Z,3,51.1,9.1,0,0,0
2016-11-04T03:00:00Z,2,50.8,10.6,0,0,0
2016-11-04T04:00:00Z,0,50.6,11.3,0,0,0
2016-11-04T05:00:00Z,0,49.7,12.3,0,0,0
2016-11-04T06:00:00Z,1,48.2,12.2,0,0,0
2016-11-04T07:00:00Z,20,47.5,12.6,0,0,0
2016-11-04T08:00:00Z,51,47.3,13.3,0,0,0
2016-11-04T09:00:00Z,96,47.8,12.3,0,0,0
2016-11-04T10:00:00Z,95,48,12.6,0,0,0
2016-11-04T11:00:00Z,100,48.1,11.2,0,0,0
2016-11-04T12:00:00Z,96,48.1,11.2,0,0,0
2016-11-04T13:00:00Z,100,48.6,10.9,0,0,0
2016-11-04T14:00:00Z,100,49.4,9.4,0,0,0
2016-11-04T15:00:00Z,100,50.2,7.8,0,0,0
2016-11-04T16:00:00Z,96,50.9,6.6,0,0,0
2016-11-04T17:00:00Z,85,51.7,6.5,0,0,0
2016-11-04T18:00:00Z,76,53.9,7.7,0,0,0
2016-11-04T19:00:00Z,63,54.2,7.6,0,0,0
2016-11-04T20:00:00Z,61,54.1,7.4,0,0,0
2016-11-04T21:00:00Z,26,53.1,4.6,0,0,0
2016-11-04T22:00:00Z,23,51.4,6.1,0,0,0
2016-11-04T23:00:00Z,10,49.2,6.8,0,0,0
2016-11-05T00:00:00Z,2,47.1,6.9,0,0,0
2016-11-05T01:00:00Z,0,45.6,7,0,0,0
2016-11-05T02:00:00Z,0,44.3,6.8,0,0,0
2016-11-05T03:00:00Z,0,43.4,7.6,0,0,0
2016-11-05T04:00:00Z,0,42.9,8.1,0,0,0
2016-11-05T05:00:00Z,0,42.3,7.9,0,0,0
2016-11-05T06:00:00Z,0,41.2,7.9,0,0,0
2016-11-05T07:00:00Z,0,40.6,8.1,0,0,0
2016-11-05T08:00:00Z,0,40.3,8.7,0,0,0
2016-11-05T09:00:00Z,0,40.2,9.7,0,0,0
2016-11-05T10:00:00Z,4,40.1,10.2,0,0,0
2016-11-05T11:00:00Z,7,40.3,10.9,0,0,0
2016-11-05T12:00:00Z,1,41.5,13.4,0,0,0
2016-11-05T13:00:00Z,0,46.1,13.2,0,0,0
2016-11-05T14:00:00Z,1,51.1,13.7,0,0,0
2016-11-05T15:00:00Z,23,55.4,14.6,0,0,0
2016-11-05T16:00:00Z,61,58.5,14.8,0,0,0
2016-11-05T17:00:00Z,63,60.8,15.3,0,0,0
2016-11-05T18:00:00Z,65,61.9,15.9,0,0,0
2016-11-05T19:00:00Z,65,62.4,15.5,0,0,0
2016-11-05T20:00:00Z,41,61.9,14.4,0,0,0
2016-11-05T21:00:00Z,6,59.6,9.5,0,0,0
2016-11-05T22:00:00Z,0,55.9,9.7,0,0,0
2016-11-05T23:00:00Z,0,53.8,10,0,0,0
2016-11-06T00:00:00Z,0,52.1,10.6,0,0,0
2016-11-06T01:00:00Z,0,51.1,11.3,0,0,0
2016-11-06T02:00:00Z,0,50.2,10.7,0,0,0
2016-11-06T03:00:00Z,0,49.2,10.3,0,0,0
2016-11-06T04:00:00Z,0,48.1,8.6,0,0,0
2016-11-06T05:00:00Z,0,47.1,7.9,0,0,0
2016-11-06T07:00:00Z,0,46.4,8.4,0,0,0
2016-11-06T08:00:00Z,0,45.5,7.6,0,0,0
2016-11-06T09:00:00Z,0,44.6,6.9,0,0,0
2016-11-06T10:00:00Z,0,43.8,6.9,0,0,0
2016-11-06T11:00:00Z,0,42.9,6.9,0,0,0
2016-11-06T12:00:00Z,0,42,6.8,0,0,0
2016-11-06T13:00:00Z,0,41.4,5.4,0,0,0
2016-11-06T14:00:00Z,15,46.6,2.7,0,0,0
2016-11-06T15:00:00Z,0,50.7,1.8,0,0,0
2016-11-06T16:00:00Z,0,54.7,1.5,0,0,0
2016-11-06T17:00:00Z,0,57.9,1.1,0,0,0
2016-11-06T18:00:00Z,0,60.1,2.1,0,0,0
2016-11-06T19:00:00Z,0,63.6,1.1,0,0,0
2016-11-06T20:00:00Z,0,64,1.1,0,0,0
2016-11-06T21:00:00Z,0,63.6,3.4,0,0,0
2016-11-06T22:00:00Z,0,61.4,5.4,0,0,0
2016-11-06T23:00:00Z,0,56.8,8.4,0,0,0
2016-11-07T00:00:00Z,0,53.3,8.2,0,0,0
2016-11-07T01:00:00Z,0,51.2,8.6,0,0,0
2016-11-07T02:00:00Z,0,50.1,8.1,0,0,0
2016-11-07T03:00:00Z,0,49.1,7.6,0,0,0
2016-11-07T04:00:00Z,0,48,7,0,0,0
2016-11-07T05:00:00Z,0,46.8,7.1,0,0,0
2016-11-07T06:00:00Z,0,45.5,7.1,0,0,0
2016-11-07T07:00:00Z,0,45.5,7.1,0,0,0
2016-11-07T08:00:00Z,0,44.5,7.5,0,0,0
2016-11-07T09:00:00Z,28,43.5,7.8,0,0,0
2016-11-07T10:00:00Z,0,43.3,8.1,0,0,0
2016-11-07T11:00:00Z,28,43.1,8.7,0,0,0
2016-11-07T12:00:00Z,28,43.3,9.3,0,0,0
2016-11-07T13:00:00Z,11,44.4,10.6,0,0,0
2016-11-07T14:00:00Z,0,48.1,9.8,0,0,0
2016-11-07T15:00:00Z,0,52.9,9.7,0,0,0
2016-11-07T16:00:00Z,0,58.1,9.2,0,0,0
2016-11-07T17:00:00Z,0,61.8,8.5,0,0,0
2016-11-07T18:00:00Z,0,64,9.1,0,0,0
2016-11-07T19:00:00Z,0,66.1,10.2,0,0,0
2016-11-07T20:00:00Z,0,66.4,10.7,0,0,0
2016-11-07T21:00:00Z,0,65.5,7.9,0,0,0
2016-11-07T22:00:00Z,0,62.2,9.9,0,0,0
2016-11-07T23:00:00Z,0,57.6,9.4,0,0,0
2016-11-08T00:00:00Z,8,54.6,9.1,0,0,0
2016-11-08T01:00:00Z,27,52.6,8.4,0,0,0
2016-11-08T02:00:00Z,13,51.4,9.4,0,0,0
2016-11-08T03:00:00Z,20,50.8,10.4,0,0,0
2016-11-08T04:00:00Z,39,50.2,10.8,0,0,0
2016-11-08T05:00:00Z,32,49.6,11.8,0,0,0
2016-11-08T06:00:00Z,19,48.9,11.2,0,0,0
2016-11-08T07:00:00Z,79,48.4,10.8,0,0,0
2016-11-08T08:00:00Z,99,47.7,10.5,0,0,0
2016-11-08T09:00:00Z,97,47.1,9.7,0,0,0
2016-11-08T10:00:00Z,98,46.8,10,0,0,0
2016-11-08T11:00:00Z,100,47.2,10.2,0,0,0
2016-11-08T12:00:00Z,100,47.5,11.2,0,0,0
2016-11-08T13:00:00Z,100,48.8,11.7,0,0,0
2016-11-08T14:00:00Z,100,52,12.8,0,0,0
2016-11-08T15:00:00Z,100,55.6,13.2,0,0,0
2016-11-08T16:00:00Z,100,57.9,15.1,0,0,0
2016-11-08T17:00:00Z,100,58.7,18.1,0,0,0
2016-11-08T18:00:00Z,100,57.8,19.3,0.2,0.2,0
2016-11-08T19:00:00Z,100,55.5,18.7,0.7,0.7,0
2016-11-08T20:00:00Z,100,54.7,18.4,1.3,1.3,0
2016-11-08T21:00:00Z,100,54.4,17.6,1.2,1.2,0
2016-11-08T22:00:00Z,92,54.3,13.7,0.5,0.5,0
2016-11-08T23:00:00Z,92,54.2,14.7,0.1,0.1,0
2016-11-09T00:00:00Z,84,53.9,17.2,0,0,0
2016-11-09T01:00:00Z,41,52.4,20.4,0.2,0.2,0
2016-11-09T02:00:00Z,19,50.9,21.8,0,0,0
2016-11-09T03:00:00Z,37,49.8,20.6,0,0,0
2016-11-09T04:00:00Z,73,48.9,19.7,0,0,0
2016-11-09T05:00:00Z,89,47.8,18.6,0,0,0
2016-11-09T06:00:00Z,92,47.5,19.4,0,0,0
2016-11-09T07:00:00Z,100,47.6,20.2,0,0,0
2016-11-09T08:00:00Z,100,48,21.4,0,0,0
2016-11-09T09:00:00Z,100,48.2,22.8,0,0,0
2016-11-09T10:00:00Z,100,48.1,16.8,0,0,0
2016-11-09T11:00:00Z,98,47.5,17.5,0,0,0
2016-11-09T12:00:00Z,100,47,18.4,0,0,0
2016-11-09T13:00:00Z,97,46.4,19.5,0,0,0
2016-11-09T14:00:00Z,100,46.2,23.6,0,0,0
2016-11-09T15:00:00Z,99,46.4,23.4,0,0,0
2016-11-09T16:00:00Z,82,47.5,20.2,0,0,0
2016-11-09T17:00:00Z,52,48.5,17,0,0,0
2016-11-09T18:00:00Z,20,49.9,15.9,0,0,0
2016-11-09T19:00:00Z,4,51.1,14,0,0,0
2016-11-09T20:00:00Z,12,51.9,13.5,0,0,0
2016-11-09T21:00:00Z,7,51.9,13,0,0,0
2016-11-09T22:00:00Z,52,50.2,7.2,0,0,0
2016-11-09T23:00:00Z,2,47.8,8.4,0,0,0
2016-11-10T00:00:00Z,1,45.7,8.1,0,0,0
2016-11-10T01:00:00Z,0,44.2,7.9,0,0,0
2016-11-10T02:00:00Z,0,42.4,7.4,0,0,0
2016-11-10T03:00:00Z,0,41,8.7,0,0,0
2016-11-10T04:00:00Z,0,40.2,10.2,0,0,0
2016-11-10T05:00:00Z,0,40.1,10.5,0,0,0
2016-11-10T06:00:00Z,5,40.1,10.5,0,0,0
2016-11-10T07:00:00Z,9,39.5,10.1,0,0,0
2016-11-10T08:00:00Z,35,39.1,10.7,0,0,0
2016-11-10T09:00:00Z,14,38.9,12.1,0,0,0
2016-11-10T10:00:00Z,8,39.2,14.5,0,0,0
2016-11-10T11:00:00Z,7,39.5,14.8,0,0,0
2016-11-10T12:00:00Z,14,39.8,15.3,0,0,0
2016-11-10T13:00:00Z,2,40.7,17.3,0,0,0
2016-11-10T14:00:00Z,45,44.2,18.6,0,0,0
2016-11-10T15:00:00Z,37,48.3,21.4,0,0,0
2016-11-10T16:00:00Z,11,52,23.2,0,0,0
2016-11-10T17:00:00Z,1,54.9,25,0,0,0
2016-11-10T18:00:00Z,0,57.3,26.6,0,0,0
2016-11-10T19:00:00Z,0,58.4,27.9,0,0,0
2016-11-10T20:00:00Z,0,59,28.3,0,0,0
2016-11-10T21:00:00Z,0,58.3,26,0,0,0
2016-11-10T22:00:00Z,0,56.4,23.7,0,0,0
2016-11-10T23:00:00Z,0,54.5,26.1,0,0,0
2016-11-11T00:00:00Z,0,53.4,27.7,0,0,0
2016-11-11T01:00:00Z,0,52.6,28.4,0,0,0
2016-11-11T02:00:00Z,0,52,28.3,0,0,0
2016-11-11T03:00:00Z,0,51.8,28.1,0,0,0
2016-11-11T04:00:00Z,0,51.6,26.9,0,0,0
2016-11-11T05:00:00Z,0,51.2,25.1,0,0,0
2016-11-11T06:00:00Z,0,50.8,22.3,0,0,0
2016-11-11T07:00:00Z,2,50.2,18.7,0,0,0
2016-11-11T08:00:00Z,0,49.2,15.3,0,0,0
2016-11-11T09:00:00Z,0,48.1,13.5,0,0,0
2016-11-11T10:00:00Z,0,47,12.6,0,0,0
2016-11-11T11:00:00Z,0,46.2,11.9,0,0,0
2016-11-11T12:00:00Z,11,45.7,12.1,0,0,0
2016-11-11T13:00:00Z,47,45.9,14,0,0,0
2016-11-11T14:00:00Z,6,48.4,16.3,0,0,0
2016-11-11T15:00:00Z,15,49.8,23.6,0,0,0
2016-11-11T16:00:00Z,81,50.2,23.8,0,0,0
2016-11-11T17:00:00Z,96,49.9,23.8,0,0,0
2016-11-11T18:00:00Z,100,49.1,23.4,0,0,0
2016-11-11T19:00:00Z,97,48,23.2,0,0,0
2016-11-11T20:00:00Z,93,47.2,21.7,0,0,0
2016-11-11T21:00:00Z,83,46.6,20.3,0,0,0
2016-11-11T22:00:00Z,80,45.6,15.8,0,0,0
2016-11-11T23:00:00Z,56,44.4,14.8,0,0,0
2016-11-12T00:00:00Z,51,43.3,14.8,0,0,0
2016-11-12T01:00:00Z,26,42.3,14.2,0,0,0
2016-11-12T02:00:00Z,7,41.3,11.4,0,0,0
2016-11-12T03:00:00Z,2,39.9,9.3,0,0,0
2016-11-12T04:00:00Z,1,38.3,8.6,0,0,0
2016-11-12T05:00:00Z,0,37.1,7.4,0,0,0
2016-11-12T06:00:00Z,1,35.9,7.6,0,0,0
2016-11-12T07:00:00Z,0,34.2,7.4,0,0,0
2016-11-12T08:00:00Z,0,33.5,8.3,0,0,0
2016-11-12T09:00:00Z,0,32.8,7.2,0,0,0
2016-11-12T10:00:00Z,1,31.8,7.6,0,0,0
2016-11-12T11:00:00Z,0,30.6,5.5,0,0,0
2016-11-12T12:00:00Z,0,29.5,6.4,0,0,0
2016-11-12T13:00:00Z,0,29.5,4.3,0,0,0
2016-11-12T14:00:00Z,0,35.8,3.2,0,0,0
2016-11-12T15:00:00Z,2,40.3,4.5,0,0,0
2016-11-12T16:00:00Z,0,42.8,7.4,0,0,0
2016-11-12T17:00:00Z,0,44.7,9.3,0,0,0
2016-11-12T18:00:00Z,0,46.3,10.5,0,0,0
2016-11-12T19:00:00Z,0,47.2,11.3,0,0,0
2016-11-12T20:00:00Z,0,47.7,12.1,0,0,0
2016-11-12T21:00:00Z,0,47.4,12.1,0,0,0
2016-11-12T22:00:00Z,3,45.3,6.6,0,0,0
2016-11-12T23:00:00Z,3,42.1,7.6,0,0,0
2016-11-13T00:00:00Z,5,40.2,8.4,0,0,0
2016-11-13T01:00:00Z,9,38.8,8.9,0,0,0
2016-11-13T02:00:00Z,4,37.7,9.6,0,0,0
2016-11-13T03:00:00Z,7,36.8,10.6,0,0,0
2016-11-13T04:00:00Z,12,36.3,11.8,0,0,0
2016-11-13T05:00:00Z,7,36,13,0,0,0
2016-11-13T06:00:00Z,0,35.8,14.3,0,0,0
2016-11-13T07:00:00Z,0,35.8,15.5,0,0,0
2016-11-13T08:00:00Z,0,35.8,16.3,0,0,0
2016-11-13T09:00:00Z,0,35.6,16.4,0,0,0
2016-11-13T10:00:00Z,0,35.2,15.5,0,0,0
2016-11-13T11:00:00Z,0,34.7,14.8,0,0,0
2016-11-13T12:00:00Z,0,34.1,14.3,0,0,0
2016-11-13T13:00:00Z,0,34.1,14.5,0,0,0
2016-11-13T14:00:00Z,0,37.6,15.1,0,0,0
2016-11-13T15:00:00Z,1,42.1,16.9,0,0,0
2016-11-13T16:00:00Z,0,46.1,17.7,0,0,0
2016-11-13T17:00:00Z,0,49.4,18.2,0,0,0
2016-11-13T18:00:00Z,0,52,18.2,0,0,0
2016-11-13T19:00:00Z,0,53.4,18.2,0,0,0
2016-11-13T20:00:00Z,0,53.9,18.3,0,0,0
2016-11-13T21:00:00Z,0,53.3,16.6,0,0,0
2016-11-13T22:00:00Z,0,50.4,11.8,0,0,0
2016-11-13T23:00:00Z,0,47.1,11.9,0,0,0
2016-11-14T00:00:00Z,0,45,13,0,0,0
2016-11-14T01:00:00Z,0,43.6,13.5,0,0,0
2016-11-14T02:00:00Z,0,42.5,14.3,0,0,0
2016-11-14T03:00:00Z,0,41.8,15.3,0,0,0
2016-11-14T04:00:00Z,0,41,15.9,0,0,0
2016-11-14T05:00:00Z,0,40.2,15.6,0,0,0
2016-11-14T06:00:00Z,4,39.3,16.1,0,0,0
2016-11-14T07:00:00Z,0,38.6,15.8,0,0,0
2016-11-14T08:00:00Z,0,37.8,15.3,0,0,0
2016-11-14T09:00:00Z,0,36.9,14.1,0,0,0
2016-11-14T10:00:00Z,0,36,12.3,0,0,0
2016-11-14T11:00:00Z,0,35.3,11.7,0,0,0
2016-11-14T12:00:00Z,4,34.7,11.7,0,0,0
2016-11-14T13:00:00Z,2,34.7,14,0,0,0
2016-11-14T14:00:00Z,4,38.5,15.3,0,0,0
2016-11-14T15:00:00Z,28,43.6,15,0,0,0
2016-11-14T16:00:00Z,48,48.2,14.8,0,0,0
2016-11-14T17:00:00Z,58,51.8,14.8,0,0,0
2016-11-14T18:00:00Z,65,54.1,15.5,0,0,0
2016-11-14T19:00:00Z,63,56.1,15.5,0,0,0
2016-11-14T20:00:00Z,57,56.6,15.3,0,0,0
2016-11-14T21:00:00Z,48,55.9,11.8,0,0,0
2016-11-14T22:00:00Z,43,52.7,7.9,0,0,0
2016-11-14T23:00:00Z,21,48.9,9.3,0,0,0
2016-11-15T00:00:00Z,14,46.6,9.6,0,0,0
2016-11-15T01:00:00Z,28,44.9,9.8,0,0,0
2016-11-15T02:00:00Z,36,43.8,9.7,0,0,0
2016-11-15T03:00:00Z,43,43,9.8,0,0,0
2016-11-15T04:00:00Z,63,42.3,9.5,0,0,0
2016-11-15T05:00:00Z,77,41.9,10,0,0,0
2016-11-15T06:00:00Z,84,41.5,10,0,0,0
2016-11-15T07:00:00Z,86,41.8,9.8,0,0,0
2016-11-15T08:00:00Z,88,42.4,9.8,0,0,0
2016-11-15T09:00:00Z,87,43,9.7,0,0,0
2016-11-15T10:00:00Z,80,43.8,8.4,0,0,0
2016-11-15T11:00:00Z,63,43.4,7.5,0,0,0
2016-11-15T12:00:00Z,42,43.3,8.6,0,0,0
2016-11-15T13:00:00Z,34,44,10.1,0,0,0
2016-11-15T14:00:00Z,25,46.5,10.6,0,0,0
2016-11-15T15:00:00Z,14,49.6,10.4,0,0,0
2016-11-15T16:00:00Z,10,52.2,10.9,0,0,0
2016-11-15T17:00:00Z,7,54.3,12,0,0,0
2016-11-15T18:00:00Z,7,56.3,12.7,0,0,0
2016-11-15T19:00:00Z,2,59.1,14,0,0,0
2016-11-15T20:00:00Z,3,59.4,14.1,0,0,0
2016-11-15T21:00:00Z,1,59,12.2,0,0,0
2016-11-15T22:00:00Z,8,56.5,8,0,0,0
2016-11-15T23:00:00Z,5,53.1,7.5,0,0,0
2016-11-16T00:00:00Z,16,51,8.2,0,0,0
2016-11-16T01:00:00Z,26,49.5,8,0,0,0
2016-11-16T02:00:00Z,45,48.5,7.3,0,0,0
2016-11-16T03:00:00Z,40,48.6,9.4,0,0,0
2016-11-16T04:00:00Z,23,48.6,9.1,0,0,0
2016-11-16T05:00:00Z,13,48.1,8.3,0,0,0
2016-11-16T06:00:00Z,12,47.3,8,0,0,0
2016-11-16T07:00:00Z,25,44.5,9,0,0,0
2016-11-16T08:00:00Z,68,44.2,10.9,0,0,0
2016-11-16T09:00:00Z,100,44,11.4,0,0,0
2016-11-16T10:00:00Z,100,44.1,12.1,0,0,0
2016-11-16T11:00:00Z,100,44.2,11.6,0,0,0
2016-11-16T12:00:00Z,99,44.5,9.2,0,0,0
2016-11-16T13:00:00Z,100,44.8,8.8,0,0,0
2016-11-16T14:00:00Z,100,45.5,10.1,0,0,0
2016-11-16T15:00:00Z,100,46.6,7.7,0,0,0
2016-11-16T16:00:00Z,100,47.9,7.3,0,0,0
2016-11-16T17:00:00Z,100,49.2,8.7,0,0,0
2016-11-16T18:00:00Z,100,50.4,8.8,0,0,0
2016-11-16T19:00:00Z,100,52.6,9.2,0,0,0
2016-11-16T20:00:00Z,100,52.9,8.8,0,0,0
2016-11-16T21:00:00Z,100,53,8.1,0,0,0
2016-11-16T22:00:00Z,99,52.5,5,0,0,0
2016-11-16T23:00:00Z,89,51.4,4.2,0,0,0
2016-11-17T00:00:00Z,82,49.9,1.4,0,0,0
2016-11-17T01:00:00Z,75,48.8,2.3,0,0,0
2016-11-17T02:00:00Z,64,46.6,4.2,0,0,0
2016-11-17T03:00:00Z,53,46.1,6,0,0,0
2016-11-17T04:00:00Z,36,45,6.6,0,0,0
2016-11-17T05:00:00Z,35,44.4,6.9,0,0,0
2016-11-17T06:00:00Z,28,43.9,7.8,0,0,0
2016-11-17T07:00:00Z,12,42.7,8.4,0,0,0
2016-11-17T08:00:00Z,5,42.2,9.2,0,0,0
2016-11-17T09:00:00Z,2,41.9,9.2,0,0,0
2016-11-17T10:00:00Z,46,41.7,11.2,0,0,0
2016-11-17T11:00:00Z,55,41.5,11.8,0,0,0
2016-11-17T12:00:00Z,29,41.6,12.7,0,0,0
2016-11-17T13:00:00Z,16,42,13.7,0,0,0
2016-11-17T14:00:00Z,4,45.1,16.2,0,0,0
2016-11-17T15:00:00Z,10,50.2,16.6,0,0,0
2016-11-17T16:00:00Z,12,55.1,18.7,0,0,0
2016-11-17T17:00:00Z,6,59.3,20.3,0,0,0
2016-11-17T18:00:00Z,17,62.4,21,0,0,0
2016-11-17T19:00:00Z,0,65,21.2,0,0,0
2016-11-17T20:00:00Z,0,65.9,21.2,0,0,0
2016-11-17T21:00:00Z,21,64.9,19.5,0,0,0
2016-11-17T22:00:00Z,69,62.3,19.6,0,0,0
2016-11-17T23:00:00Z,95,60.2,21.8,0,0,0
2016-11-18T00:00:00Z,100,59.3,22.6,0,0,0
2016-11-18T01:00:00Z,100,58.9,22.7,0,0,0
2016-11-18T02:00:00Z,100,58.7,22,0,0,0
2016-11-18T03:00:00Z,100,58.7,21.4,0,0,0
2016-11-18T04:00:00Z,99,58.6,20.5,0,0,0
2016-11-18T05:00:00Z,100,58.7,19.8,0,0,0
2016-11-18T06:00:00Z,100,58.5,19.3,0,0,0
2016-11-18T07:00:00Z,97,58.4,18.8,0,0,0
2016-11-18T08:00:00Z,97,57.9,18.1,0,0,0
2016-11-18T09:00:00Z,94,57.2,18.2,0,0,0
2016-11-18T10:00:00Z,82,56.5,19.5,0,0,0
2016-11-18T11:00:00Z,36,55.9,18.2,0,0,0
2016-11-18T12:00:00Z,5,55.2,18.5,0,0,0
2016-11-18T13:00:00Z,4,55.1,19.6,0,0,0
2016-11-18T14:00:00Z,6,57.7,21.7,0,0,0
2016-11-18T15:00:00Z,5,61.4,20.8,0,0,0
2016-11-18T16:00:00Z,3,64.8,23.1,0,0,0
2016-11-18T17:00:00Z,6,67.4,24.3,0,0,0
2016-11-18T18:00:00Z,31,69.2,25.6,0,0,0
2016-11-18T19:00:00Z,27,71.1,27.3,0,0,0
2016-11-18T20:00:00Z,1,71.4,26.3,0,0,0
2016-11-18T21:00:00Z,5,70.4,23.2,0,0,0
2016-11-18T22:00:00Z,64,68.2,21.9,0,0,0
2016-11-18T23:00:00Z,96,66.5,21.7,0,0,0
2016-11-19T00:00:00Z,100,65.8,21.1,0,0,0
2016-11-19T01:00:00Z,100,65.5,20.2,0,0,0
2016-11-19T02:00:00Z,100,65.2,20.5,0,0,0
2016-11-19T03:00:00Z,100,65.2,23.1,0,0,0
2016-11-19T04:00:00Z,98,64.3,25.1,0,0,0
2016-11-19T05:00:00Z,100,61.6,27,0,0,0
2016-11-19T06:00:00Z,100,56.2,30.7,0.2,0.2,0
