Semester,Semester_Week,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,Occupancy,Day_of_Week,Hour_of_Day,Course_Level,Expected_Graduation_Yr,Underclassman,Group_Size,Group_Check_In,Total_Visits
Spring 2017,13,FEMALE,15,3.533,130,3.734,-0.201,6,Wed,12,Intermediate,2018,0,1,0,25
Spring 2017,13,FEMALE,12,3.333,122,3.4,-0.067,7,Wed,12,Intermediate,2018,0,1,0,8
Spring 2017,13,MALE,10,1.571,16,1.625,-0.054,8,Wed,12,Introductory,2017,1,1,0,1
Spring 2017,13,MALE,17,3.529,124,3.563,-0.034,9,Wed,12,Introductory,2020,0,1,0,24
Spring 2017,13,FEMALE,18,3.8,172,3.535,0.265,10,Wed,12,Introductory,2017,0,1,0,13
Spring 2017,13,MALE,15,2.666,133,2.923,-0.257,11,Wed,12,Introductory,2020,0,1,0,11
Spring 2017,13,FEMALE,16,3.25,123,3.551,-0.301,8,Wed,13,Intermediate,2020,0,1,0,33
Spring 2017,13,MALE,12,2.75,160,2.141,0.609,8,Wed,13,Other,2020,0,1,0,5
Spring 2017,13,FEMALE,12,2.75,147,2.527,0.223,9,Wed,13,Intermediate,2020,0,2,1,6
Spring 2017,13,FEMALE,16,4,122,4,0,10,Wed,13,Introductory,2021,0,2,1,20
Spring 2017,13,MALE,15,3.266,132,3.2,0.066,11,Wed,13,Introductory,2018,0,1,0,13
Spring 2017,13,MALE,13,2.769,122,2.763,0.006,12,Wed,13,Intermediate,2019,0,1,0,14
Spring 2017,13,FEMALE,24,3.055,163,3.297,-0.242,12,Wed,13,Introductory,2020,0,1,0,22
Spring 2017,13,MALE,14,2.615,131,2.477,0.138,11,Wed,13,Introductory,2019,0,1,0,33
Spring 2017,13,FEMALE,16,2.625,138,2.757,-0.132,12,Wed,13,Introductory,2020,0,1,0,2
Spring 2017,13,MALE,13,3.307,144,2.796,0.511,10,Wed,14,Intermediate,2018,0,1,0,28
Spring 2017,13,FEMALE,18,2.294,77,1.678,0.616,9,Wed,14,Introductory,2018,0,1,0,4
Spring 2017,13,FEMALE,16,4,142,3.688,0.312,10,Wed,14,Introductory,2019,0,1,0,35
Spring 2017,13,MALE,17,3.076,128,3.223,-0.147,10,Wed,14,Intermediate,2020,0,1,0,21
Spring 2017,13,MALE,14,2.428,145,2.717,-0.289,9,Wed,14,Introductory,2020,0,2,1,12
Spring 2017,13,MALE,15,3.666,123,3.57,0.096,10,Wed,14,Introductory,2020,0,2,1,60
Spring 2017,13,MALE,12,2,132,2.457,-0.457,11,Wed,14,Intermediate,2017,0,1,0,6
Spring 2017,13,MALE,15,3,90,2.8,0.2,12,Wed,14,Other,2017,0,1,0,3
Spring 2017,13,MALE,17,3.058,153.99,2.837,0.221,13,Wed,14,Introductory,2019,0,1,0,24
Spring 2017,13,FEMALE,18,2.666,138,3.184,-0.518,14,Wed,14,Intermediate,2018,0,2,1,6
Spring 2017,13,FEMALE,17,3.8,131,3.319,0.481,15,Wed,14,Intermediate,2018,0,2,1,5
Spring 2017,13,FEMALE,17,2.529,133,2.879,-0.35,15,Wed,14,Introductory,2018,0,1,0,43
Spring 2017,13,MALE,13,1.769,133,2.311,-0.542,16,Wed,14,Intermediate,2018,0,1,0,46
Spring 2017,13,MALE,12,2.166,93,2.464,-0.298,17,Wed,14,Introductory,2020,0,1,0,14
Spring 2017,13,FEMALE,17,3.235,150,3.407,-0.172,17,Wed,14,Advanced,2018,0,1,0,7
Spring 2017,13,FEMALE,17,2.692,51,2.555,0.137,16,Wed,14,Introductory,2017,1,1,0,6
Spring 2017,13,FEMALE,12,3.25,159.7,3.185,0.065,17,Wed,15,Other,2017,0,1,0,7
Spring 2017,13,FEMALE,18,3.666,134,3.911,-0.245,10,Wed,15,Introductory,2018,0,2,1,26
Spring 2017,13,MALE,17,3.529,124,3.563,-0.034,11,Wed,15,Introductory,2020,0,2,1,24
Spring 2017,13,MALE,15,3.111,122,3.148,-0.037,12,Wed,15,Introductory,2019,0,1,0,37
Spring 2017,13,FEMALE,16,4,142,3.688,0.312,13,Wed,15,Introductory,2019,0,1,0,35
Spring 2017,13,MALE,14,1.928,122,3.02,-1.092,14,Wed,15,Introductory,2019,0,1,0,68
Spring 2017,13,FEMALE,15,2.25,136,3.055,-0.805,15,Wed,15,Introductory,2018,0,1,0,7
Spring 2017,13,FEMALE,18,3.333,124,2.659,0.674,16,Wed,15,Introductory,2017,0,1,0,1
Spring 2017,13,MALE,14,2.785,108,2.677,0.108,17,Wed,15,Other,2021,0,1,0,31
Spring 2017,13,MALE,13,1.769,133,2.311,-0.542,17,Wed,15,Intermediate,2018,0,1,0,46
Spring 2017,13,MALE,12,2.666,163,2.76,-0.094,18,Wed,15,Introductory,2017,0,1,0,58
Spring 2017,13,FEMALE,7,3.428,141,2.681,0.747,18,Wed,16,Intermediate,2021,0,2,1,1
Spring 2017,13,MALE,17,3,148,2.812,0.188,19,Wed,16,Introductory,2018,0,2,1,47
Spring 2017,13,MALE,20,3.058,124,3.177,-0.119,18,Wed,16,Introductory,2020,0,2,1,7
Spring 2017,13,MALE,17,3,32,3.285,-0.285,19,Wed,16,Introductory,2017,1,2,1,6
Spring 2017,13,FEMALE,18,3.133,125,4,-0.867,19,Wed,16,Introductory,2021,0,1,0,47
Spring 2017,13,FEMALE,16,2.687,162,3.425,-0.738,20,Wed,16,Introductory,2018,0,1,0,23
Spring 2017,13,MALE,14,2.545,135,2.753,-0.208,16,Wed,16,Introductory,2018,0,1,0,31
Spring 2017,13,MALE,15,2.4,125,3.344,-0.944,13,Wed,16,Introductory,2020,0,1,0,26
Spring 2017,13,MALE,15,3.666,123,3.57,0.096,12,Wed,16,Intermediate,2020,0,1,0,60
Spring 2017,13,FEMALE,15,2.933,124,2.457,0.476,13,Wed,16,Introductory,2019,0,1,0,12
Spring 2017,13,MALE,15,3.2,136,3.25,-0.05,11,Wed,16,Intermediate,2017,0,1,0,5
Spring 2017,13,FEMALE,13,3.75,142,2.4,1.35,12,Wed,16,Introductory,2018,0,1,0,59
Spring 2017,13,FEMALE,14,2.272,99,2.163,0.109,13,Wed,17,Introductory,2019,0,1,0,9
Spring 2017,13,FEMALE,16,2.615,125,3.008,-0.393,13,Wed,17,Intermediate,2020,0,1,0,44
Spring 2017,13,FEMALE,18,2.333,33,2.909,-0.576,14,Wed,17,Advanced,2017,0,1,0,1
Spring 2017,13,MALE,12,3,122,3.271,-0.271,14,Wed,17,Introductory,2020,0,1,0,18
Spring 2017,13,FEMALE,15,2.583,133,2.972,-0.389,15,Wed,17,Introductory,2019,0,1,0,21
Spring 2017,13,MALE,17,3.117,132,2.913,0.204,12,Wed,17,Introductory,2020,0,1,0,42
Spring 2017,13,MALE,16,1.75,125,2.144,-0.394,13,Wed,17,Advanced,2018,0,1,0,14
Spring 2017,13,MALE,12,3,125,3.336,-0.336,12,Wed,17,Introductory,2018,0,1,0,2
Spring 2017,13,FEMALE,17,2.857,27,2.708,0.149,12,Wed,17,Introductory,2017,1,1,0,45
Spring 2017,13,MALE,15,2.866,149,2.481,0.385,13,Wed,17,Introductory,2018,0,1,0,13
Spring 2017,13,MALE,14,1.928,122,3.02,-1.092,12,Wed,17,Introductory,2019,0,1,0,68
Spring 2017,13,MALE,15,2.25,129,3.039,-0.789,13,Wed,18,Intermediate,2020,0,1,0,51
Spring 2017,13,MALE,13,2,156,3.048,-1.048,14,Wed,18,Introductory,2021,0,1,0,19
Spring 2017,13,FEMALE,11,2.545,133,2.855,-0.31,12,Wed,18,Introductory,2019,0,1,0,18
Spring 2017,13,MALE,12,2,128,2.466,-0.466,11,Wed,18,Intermediate,2020,0,1,0,10
Spring 2017,13,MALE,15,3.2,136,3.25,-0.05,11,Wed,18,Intermediate,2017,0,1,0,5
Spring 2017,13,MALE,15,4,147,3.93,0.07,12,Wed,18,Introductory,2019,0,2,1,34
Spring 2017,13,FEMALE,14,3.625,125,3.686,-0.061,13,Wed,18,Introductory,2018,0,2,1,2
Spring 2017,13,MALE,16,3.25,137,2.521,0.729,11,Wed,19,Introductory,2020,0,1,0,19
Spring 2017,13,FEMALE,6,2,125,2.783,-0.783,12,Wed,19,Advanced,2017,0,3,1,8
Spring 2017,13,MALE,17,2,64,2.322,-0.322,13,Wed,19,Introductory,2017,1,3,1,12
Spring 2017,13,MALE,12,2.25,101,2.125,0.125,14,Wed,19,Introductory,2019,0,3,1,6
Spring 2017,13,MALE,14,2.642,104,2.772,-0.13,15,Wed,19,Introductory,2021,0,1,0,20
Spring 2017,13,FEMALE,17,4,144,3.554,0.446,16,Wed,19,Introductory,2021,0,1,0,12
Spring 2017,13,MALE,17,2.272,122,2.953,-0.681,10,Wed,20,Introductory,2020,0,1,0,25
Spring 2017,13,FEMALE,18,3.277,171,4,-0.723,10,Wed,20,Advanced,2021,0,1,0,10
Spring 2017,13,MALE,17,1.285,20,2.428,-1.143,9,Wed,20,Introductory,2017,1,2,1,12
Spring 2017,13,MALE,15,3.111,122,3.148,-0.037,10,Wed,20,Introductory,2019,0,2,1,37
Spring 2017,13,MALE,14,3.727,140,2.895,0.832,11,Wed,20,Advanced,2018,0,1,0,10
Spring 2017,13,FEMALE,16,4,122,4,0,12,Wed,20,Introductory,2021,0,1,0,20
Spring 2017,13,MALE,15,2.8,123,3.008,-0.208,1,Thu,8,Introductory,2020,0,1,0,11
Spring 2017,13,MALE,17,3.117,132,2.913,0.204,2,Thu,8,Introductory,2020,0,1,0,42
Spring 2017,13,MALE,12,1.833,129,2.722,-0.889,3,Thu,8,Introductory,2018,0,1,0,33
Spring 2017,13,MALE,15,2.533,133,2.504,0.029,4,Thu,8,Introductory,2018,0,1,0,26
Spring 2017,13,MALE,14,2.642,124,3.301,-0.659,4,Thu,9,Introductory,2018,0,1,0,16
Spring 2017,13,FEMALE,14,3,138,2.588,0.412,4,Thu,9,Introductory,2020,0,1,0,20
Spring 2017,13,FEMALE,16,2.875,122,2.952,-0.077,5,Thu,9,Introductory,2017,0,1,0,11
Spring 2017,13,FEMALE,15,3.666,151,3.5,0.166,6,Thu,9,Introductory,2021,0,1,0,27
Spring 2017,13,MALE,14,1.928,122,3.02,-1.092,7,Thu,10,Intermediate,2019,0,1,0,68
Spring 2017,13,MALE,12,4,122,4,0,6,Thu,10,Introductory,2020,0,1,0,29
Spring 2017,13,MALE,13,3.083,167,3.208,-0.125,7,Thu,10,Introductory,2018,0,1,0,8
Spring 2017,13,MALE,10,2.333,139,2.924,-0.591,7,Thu,10,Advanced,2018,0,1,0,33
Spring 2017,13,MALE,17,3.117,132,2.913,0.204,8,Thu,11,Introductory,2020,0,2,1,42
Spring 2017,13,MALE,18,4,143,3.722,0.278,9,Thu,11,Introductory,2018,0,2,1,65
Spring 2017,13,FEMALE,18,3,122,3.156,-0.156,10,Thu,11,Intermediate,2018,0,1,0,6
Spring 2017,13,MALE,12,2.75,141,2.601,0.149,10,Thu,11,Introductory,2018,0,1,0,22
Spring 2017,13,MALE,15,3.4,125,3.221,0.179,11,Thu,11,Introductory,2020,0,1,0,1
Spring 2017,13,FEMALE,16,3.333,135,2.954,0.379,12,Thu,11,Introductory,2018,0,1,0,5
Spring 2017,13,MALE,15,3.2,129,3.275,-0.075,11,Thu,11,Advanced,2019,0,1,0,5
Spring 2017,13,MALE,13,4,145,3.384,0.616,12,Thu,11,Introductory,2020,0,2,1,20
Spring 2017,13,MALE,15,2.466,30,2.592,-0.126,13,Thu,11,Introductory,2017,1,2,1,8
Spring 2017,13,FEMALE,14,3,117,3.281,-0.281,13,Thu,11,Introductory,2018,0,1,0,36
Spring 2017,13,MALE,18,2.8,165,2.759,0.041,14,Thu,11,Introductory,2019,0,1,0,16
Spring 2017,13,MALE,12,2.25,136,2.72,-0.47,15,Thu,11,Intermediate,2020,0,1,0,44
Spring 2017,13,FEMALE,17,3.714,122,3.56,0.154,16,Thu,12,Introductory,2020,0,1,0,16
Spring 2017,13,MALE,14,2.272,141,2.629,-0.357,17,Thu,12,Intermediate,2019,0,1,0,13
Spring 2017,13,FEMALE,16,2.916,79,2.924,-0.008,16,Thu,12,Introductory,2018,0,1,0,47
Spring 2017,13,FEMALE,16,4,142,3.688,0.312,12,Thu,12,Introductory,2019,0,1,0,35
Spring 2017,13,MALE,12,4,27,4,0,13,Thu,12,Introductory,2017,1,1,0,34
Spring 2017,13,FEMALE,13,3.75,142,2.4,1.35,11,Thu,12,Introductory,2018,0,1,0,59
Spring 2017,13,FEMALE,22,1.857,125,2.606,-0.749,11,Thu,12,Introductory,2021,0,1,0,25
Spring 2017,13,FEMALE,14,3,117,3.281,-0.281,11,Thu,13,Introductory,2018,0,1,0,36
Spring 2017,13,FEMALE,15,3.466,123,3.185,0.281,7,Thu,14,Introductory,2020,0,1,0,3
Spring 2017,13,MALE,13,3.461,51,3.026,0.435,8,Thu,14,Advanced,2018,0,1,0,13
Spring 2017,13,FEMALE,15,3.8,123,3.866,-0.066,5,Thu,14,Introductory,2018,0,1,0,52
Spring 2017,13,FEMALE,15,2.583,133,2.972,-0.389,6,Thu,14,Introductory,2019,0,1,0,21
Spring 2017,13,MALE,18,3.5,132,0,3.5,7,Thu,14,Introductory,2020,0,1,0,7
Spring 2017,13,MALE,13,4,145,3.384,0.616,8,Thu,14,Introductory,2020,0,1,0,20
Spring 2017,13,MALE,7,3,155,2.18,0.82,8,Thu,14,Introductory,2020,0,1,0,11
Spring 2017,13,FEMALE,18,4,160,3.901,0.099,9,Thu,14,Introductory,2020,0,1,0,14
Spring 2017,13,MALE,17,3.823,124,3.321,0.502,10,Thu,15,Introductory,2020,0,1,0,77
Spring 2017,13,FEMALE,16,2.937,155,2.949,-0.012,11,Thu,15,Introductory,2020,0,1,0,60
Spring 2017,13,FEMALE,18,2.888,151,3.226,-0.338,10,Thu,15,Introductory,2020,0,1,0,14
Spring 2017,13,MALE,15,3.8,128,3.554,0.246,7,Thu,15,Introductory,2020,0,1,0,12
Spring 2017,13,MALE,13,2,156,3.048,-1.048,8,Thu,15,Introductory,2021,0,1,0,19
Spring 2017,13,FEMALE,15,3.214,154,3.406,-0.192,9,Thu,15,Intermediate,2018,0,1,0,17
Spring 2017,13,MALE,13,2.384,127,2.758,-0.374,8,Thu,15,Intermediate,2019,0,1,0,19
Spring 2017,13,MALE,17,2.272,122,2.953,-0.681,9,Thu,15,Introductory,2020,0,1,0,25
Spring 2017,13,MALE,5,1.5,139,2.505,-1.005,7,Thu,16,Introductory,2020,0,1,0,3
Spring 2017,13,MALE,16,2.538,164,2.814,-0.276,8,Thu,16,Introductory,2018,0,1,0,13
Spring 2017,13,MALE,17,3.076,128,3.223,-0.147,8,Thu,16,Intermediate,2020,0,2,1,21
Spring 2017,13,MALE,17,2.272,122,2.953,-0.681,9,Thu,16,Introductory,2020,0,2,1,25
Spring 2017,13,MALE,15,3.333,120,2.73,0.603,10,Thu,16,Introductory,2021,0,1,0,7
Spring 2017,13,FEMALE,18,3.8,172,3.535,0.265,11,Thu,16,Introductory,2017,0,1,0,13
Spring 2017,13,FEMALE,15,3.214,154,3.406,-0.192,11,Thu,16,Advanced,2018,0,1,0,17
Spring 2017,13,FEMALE,13,3.75,142,2.4,1.35,12,Thu,16,Introductory,2018,0,1,0,59
Spring 2017,13,FEMALE,17,2.857,27,2.708,0.149,12,Thu,16,Introductory,2017,1,1,0,45
Spring 2017,13,FEMALE,15,2.6,141,3.174,-0.574,13,Thu,17,Intermediate,2021,0,1,0,9
Spring 2017,13,FEMALE,14,3.785,155,3.817,-0.032,13,Thu,17,Intermediate,2020,0,1,0,11
Spring 2017,13,MALE,15,2.916,125,2.792,0.124,12,Thu,17,Introductory,2019,0,1,0,11
Spring 2017,13,MALE,21,3.333,158,3.376,-0.043,13,Thu,17,Introductory,2021,0,1,0,1
Spring 2017,13,FEMALE,19,3.105,122,3.358,-0.253,14,Thu,17,Introductory,2018,0,1,0,30
Spring 2017,13,MALE,11,2.666,131,2.532,0.134,13,Thu,17,Introductory,2019,0,1,0,4
Spring 2017,13,FEMALE,16,2.937,155,2.949,-0.012,12,Thu,17,Introductory,2020,0,1,0,60
Spring 2017,13,MALE,14,3.5,133,3.094,0.406,10,Thu,18,Advanced,2018,0,1,0,2
Spring 2017,13,FEMALE,17,3.235,150,3.407,-0.172,11,Thu,18,Intermediate,2018,0,1,0,7
Spring 2017,13,MALE,16,2.312,141,2.802,-0.49,7,Thu,18,Introductory,2018,0,2,1,4
Spring 2017,13,FEMALE,16,3.375,143,3.572,-0.197,8,Thu,18,Introductory,2021,0,2,1,41
Spring 2017,13,FEMALE,22,3.2,125,3.348,-0.148,7,Thu,18,Intermediate,2018,0,1,0,2
Spring 2017,13,FEMALE,17,3.294,134,3.214,0.08,7,Thu,18,Intermediate,2018,0,1,0,22
Spring 2017,13,MALE,15,3.8,128,3.554,0.246,8,Thu,19,Introductory,2020,0,1,0,12
Spring 2017,13,MALE,15,2.6,141,2.552,0.048,9,Thu,19,Advanced,2019,0,1,0,2
Spring 2017,13,FEMALE,17,2.529,133,2.879,-0.35,9,Thu,19,Introductory,2018,0,2,1,43
Spring 2017,13,FEMALE,13,4,35,4,0,10,Thu,19,Introductory,2017,1,2,1,8
Spring 2017,13,MALE,14,2.214,169.02,2.909,-0.695,9,Thu,19,Introductory,2018,0,1,0,34
Spring 2017,13,MALE,17,3.571,133,2.978,0.593,8,Thu,19,Intermediate,2018,0,1,0,20
Spring 2017,13,MALE,15,3.266,126,3.172,0.094,9,Thu,20,Introductory,2018,0,1,0,6
Spring 2017,13,MALE,15,3.111,122,3.148,-0.037,10,Thu,20,Introductory,2019,0,1,0,37
Spring 2017,13,FEMALE,19,2.875,128,3.347,-0.472,11,Thu,20,Introductory,2020,0,1,0,10
Spring 2017,13,MALE,12,2.333,28,2.055,0.278,9,Thu,20,Advanced,2018,1,1,0,22
Spring 2017,13,MALE,16,3.2,126,2.983,0.217,4,Thu,21,Introductory,2021,0,1,0,7
Spring 2017,13,FEMALE,24,3.055,163,3.297,-0.242,1,Fri,9,Introductory,2020,0,1,0,22
Spring 2017,13,MALE,15,3,119,3.105,-0.105,2,Fri,10,Intermediate,2020,0,1,0,22
Spring 2017,13,MALE,12,3.25,63,2.859,0.391,3,Fri,10,Introductory,2018,1,1,0,5
Spring 2017,13,MALE,15,2.428,111,2.678,-0.25,4,Fri,10,Introductory,2021,0,1,0,35
Spring 2017,13,MALE,15,2.916,125,2.792,0.124,3,Fri,11,Introductory,2019,0,1,0,11
Spring 2017,13,MALE,15,3.111,122,3.148,-0.037,3,Fri,11,Introductory,2019,0,1,0,37
Spring 2017,13,FEMALE,14,3,157,3.082,-0.082,4,Fri,11,Introductory,2018,0,1,0,20
Spring 2017,13,FEMALE,18,3.8,172,3.535,0.265,5,Fri,11,Introductory,2017,0,2,1,13
Spring 2017,13,FEMALE,12,2.75,147,2.527,0.223,6,Fri,11,Intermediate,2020,0,2,1,6
Spring 2017,13,MALE,12,1.833,129,2.722,-0.889,5,Fri,12,Introductory,2018,0,1,0,33
Spring 2017,13,MALE,13,1.769,133,2.311,-0.542,4,Fri,12,Intermediate,2018,0,1,0,46
Spring 2017,13,MALE,22,3.4,138,3.294,0.106,5,Fri,12,Introductory,2019,0,1,0,10
Spring 2017,13,MALE,16,2.312,141,2.802,-0.49,6,Fri,12,Introductory,2018,0,1,0,4
Spring 2017,13,MALE,5,1.5,139,2.505,-1.005,7,Fri,12,Introductory,2020,0,1,0,3
Spring 2017,13,MALE,15,3.111,122,3.148,-0.037,7,Fri,12,Introductory,2019,0,1,0,37
Spring 2017,13,MALE,17,2.588,88,3.094,-0.506,4,Fri,13,Advanced,2017,1,1,0,5
Spring 2017,13,FEMALE,11,2.545,133,2.855,-0.31,5,Fri,13,Introductory,2019,0,2,1,18
Spring 2017,13,FEMALE,16,3.25,128,2.991,0.259,6,Fri,13,Introductory,2020,0,2,1,2
Spring 2017,13,MALE,15,3.8,126,3.66,0.14,7,Fri,13,Introductory,2020,0,1,0,36
Spring 2017,13,MALE,15,3,120,3.38,-0.38,5,Fri,14,Introductory,2020,0,1,0,23
Spring 2017,13,FEMALE,12,2.75,122,2.344,0.406,6,Fri,14,Introductory,2020,0,1,0,3
Spring 2017,13,FEMALE,17,2.529,133,2.879,-0.35,7,Fri,14,Introductory,2018,0,1,0,43
Spring 2017,13,MALE,17,3.666,45,2.656,1.01,8,Fri,14,Introductory,2017,1,1,0,16
Spring 2017,13,MALE,12,3,122,3.271,-0.271,9,Fri,14,Introductory,2020,0,1,0,18
Spring 2017,13,MALE,15,3.8,126,3.66,0.14,6,Fri,15,Introductory,2020,0,1,0,36
Spring 2017,13,FEMALE,18,2.533,127,3.113,-0.58,5,Fri,15,Introductory,2019,0,1,0,13
Spring 2017,13,MALE,17,3,32,3.285,-0.285,1,Sun,17,Introductory,2017,1,1,0,6
Spring 2017,13,MALE,10,2.769,137,2.556,0.213,2,Sun,17,Advanced,2017,0,2,1,16
Spring 2017,13,MALE,14,3.2,131,2.955,0.245,3,Sun,17,Advanced,2018,0,2,1,49
Spring 2017,13,FEMALE,13,2.5,136,2.68,-0.18,4,Sun,18,Introductory,2019,0,1,0,8
Spring 2017,13,FEMALE,19,3.769,125,3.775,-0.006,5,Sun,18,Intermediate,2018,0,1,0,41
Spring 2017,13,FEMALE,16,3.687,133,3.76,-0.073,5,Sun,18,Introductory,2020,0,1,0,24
Spring 2017,13,MALE,14,2.642,104,2.772,-0.13,6,Sun,18,Introductory,2021,0,1,0,20
Spring 2017,13,MALE,17,3.058,153.99,2.837,0.221,7,Sun,18,Introductory,2019,0,1,0,24
Spring 2017,13,MALE,15,2.866,149,2.481,0.385,8,Sun,18,Introductory,2018,0,1,0,13
Spring 2017,13,MALE,15,3.111,122,3.148,-0.037,8,Sun,18,Other,2019,0,1,0,37
Spring 2017,13,FEMALE,14,3.357,123,3.676,-0.319,9,Sun,19,Advanced,2018,0,1,0,21
Spring 2017,13,FEMALE,13,3.384,151,3.589,-0.205,8,Sun,19,Advanced,2018,0,1,0,17
Spring 2017,13,MALE,15,3.4,25,3.256,0.144,9,Sun,19,Introductory,2017,1,1,0,19
Spring 2017,13,MALE,13,1.769,133,2.311,-0.542,9,Sun,19,Intermediate,2018,0,1,0,46
Spring 2017,13,FEMALE,12,3.666,131,3.422,0.244,10,Sun,19,Advanced,2017,0,1,0,19
Spring 2017,13,FEMALE,16,2.916,79,2.924,-0.008,8,Sun,20,Introductory,2018,0,1,0,47
Spring 2017,13,FEMALE,16,3.375,143,3.572,-0.197,9,Sun,20,Introductory,2021,0,1,0,41
Spring 2017,13,FEMALE,16,3.25,140,2.982,0.268,9,Sun,20,Introductory,2020,0,1,0,12
Spring 2017,13,MALE,18,4,143,3.722,0.278,10,Sun,20,Introductory,2018,0,1,0,65
Spring 2017,13,FEMALE,16,2.687,162,3.425,-0.738,11,Sun,20,Introductory,2018,0,1,0,23
Spring 2017,13,MALE,12,1.833,129,2.722,-0.889,12,Sun,20,Introductory,2018,0,1,0,33
Spring 2017,13,MALE,12,3,122,3.271,-0.271,13,Sun,20,Introductory,2020,0,1,0,18
Spring 2017,13,MALE,15,3.4,25,3.256,0.144,9,Sun,20,Introductory,2017,1,1,0,19
Spring 2017,13,FEMALE,18,3,146,2.807,0.193,10,Sun,20,Introductory,2018,0,1,0,7
Spring 2017,13,MALE,12,2.857,127,2.973,-0.116,11,Sun,21,Introductory,2019,0,3,1,2
Spring 2017,13,FEMALE,15,2.416,133,2.857,-0.441,12,Sun,21,Introductory,2018,0,3,1,49
Spring 2017,13,FEMALE,16,3.187,124,3.762,-0.575,13,Sun,21,Introductory,2019,0,3,1,20
Spring 2017,13,FEMALE,14,3,157,3.082,-0.082,10,Sun,21,Introductory,2018,0,1,0,20
Spring 2017,14,MALE,15,2.8,123,3.008,-0.208,1,Mon,8,Introductory,2020,0,1,0,11
Spring 2017,14,MALE,16,2.538,164,2.814,-0.276,2,Mon,8,Introductory,2018,0,1,0,13
Spring 2017,14,MALE,12,3.25,63,2.859,0.391,3,Mon,8,Introductory,2018,1,1,0,5
Spring 2017,14,FEMALE,17,2.857,27,2.708,0.149,4,Mon,8,Introductory,2017,1,1,0,45
Spring 2017,14,FEMALE,13,3.538,131,3.666,-0.128,5,Mon,8,Intermediate,2021,0,1,0,11
Spring 2017,14,MALE,12,2.166,93,2.464,-0.298,5,Mon,9,Introductory,2020,0,1,0,14
Spring 2017,14,FEMALE,13,3.538,131,3.666,-0.128,5,Mon,10,Intermediate,2021,0,1,0,11
Spring 2017,14,MALE,17,3.058,153.99,2.837,0.221,2,Mon,10,Intermediate,2019,0,1,0,24
Spring 2017,14,MALE,12,4,122,4,0,2,Mon,10,Introductory,2020,0,1,0,29
Spring 2017,14,FEMALE,14,3.642,126,4,-0.358,3,Mon,11,Introductory,2021,0,1,0,20
Spring 2017,14,MALE,17,3.666,45,2.656,1.01,4,Mon,11,Introductory,2017,1,1,0,16
Spring 2017,14,FEMALE,13,2.846,105,3.25,-0.404,5,Mon,11,Introductory,2021,0,1,0,16
Spring 2017,14,MALE,17,3.117,132,2.913,0.204,5,Mon,11,Advanced,2020,0,1,0,42
Spring 2017,14,MALE,15,3.666,123,3.57,0.096,5,Mon,11,Introductory,2020,0,2,1,60
Spring 2017,14,MALE,15,3.25,53,3.042,0.208,6,Mon,11,Advanced,2020,0,2,1,11
Spring 2017,14,FEMALE,15,3.8,123,3.866,-0.066,5,Mon,11,Introductory,2018,0,1,0,52
Spring 2017,14,FEMALE,16,3.75,97,3.292,0.458,4,Mon,12,Introductory,2018,0,1,0,19
Spring 2017,14,FEMALE,15,3.533,130,3.734,-0.201,4,Mon,12,Intermediate,2018,0,1,0,25
Spring 2017,14,FEMALE,14,4,126,4,0,4,Mon,12,Intermediate,2019,0,1,0,8
Spring 2017,14,FEMALE,16,3.375,122,3.553,-0.178,5,Mon,13,Intermediate,2019,0,4,1,10
Spring 2017,14,FEMALE,16,2.625,150,3.605,-0.98,6,Mon,13,Intermediate,2020,0,4,1,7
Spring 2017,14,FEMALE,17,3.588,122,3.637,-0.049,7,Mon,13,Intermediate,2018,0,4,1,10
Spring 2017,14,MALE,15,4,134,3.974,0.026,8,Mon,13,Intermediate,2020,0,4,1,4
Spring 2017,14,FEMALE,16,4,125,3.942,0.058,9,Mon,13,Intermediate,2020,0,1,0,5
Spring 2017,14,MALE,6,4,34,3.823,0.177,10,Mon,13,Advanced,2017,0,1,0,2
Spring 2017,14,MALE,17,3.571,133,2.978,0.593,11,Mon,13,Intermediate,2018,0,1,0,20
Spring 2017,14,MALE,13,2.076,133,3.039,-0.963,10,Mon,13,Advanced,2020,0,1,0,68
Spring 2017,14,MALE,19,3.375,181,3.253,0.122,4,Mon,13,Introductory,2017,0,1,0,15
Spring 2017,14,MALE,9,4,134,3.175,0.825,5,Mon,13,Introductory,2020,0,1,0,30
Spring 2017,14,FEMALE,16,4,122,3.8,0.2,6,Mon,13,Intermediate,2021,0,2,1,8
Spring 2017,14,FEMALE,18,4,136,4,0,7,Mon,13,Intermediate,2020,1,2,1,8
Spring 2017,14,MALE,13,1.769,133,2.311,-0.542,6,Mon,14,Intermediate,2018,0,1,0,46
Spring 2017,14,MALE,12,1.25,127,2.081,-0.831,7,Mon,14,Intermediate,2017,0,1,0,9
Spring 2017,14,FEMALE,16,4,126,4,0,8,Mon,14,Intermediate,2021,0,1,0,2
Spring 2017,14,MALE,9,3,98,2.625,0.375,8,Mon,14,Intermediate,2018,0,1,0,17
Spring 2017,14,MALE,13,3.615,138,3.816,-0.201,9,Mon,14,Introductory,2020,0,1,0,26
Spring 2017,14,FEMALE,15,3.8,123,3.866,-0.066,4,Mon,15,Introductory,2018,0,1,0,52
